Id,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,FullBath,BedroomAbvGr,GarageCars,PoolArea,MiscVal,LotArea,SaleCondition,Alley,SalePrice
1255,CollgCr,Duplex,1.5Fin,8,1,1981,1085.0,1470,2,4,3.0,0.0,0.0,14970.0,Normal,,355565
1355,Edwards,1Fam,1Story,5,1,1927,1829.0,1987,2,3,1.0,0.0,0.0,6073.0,Normal,,320688
1413,Somerst,1Fam,1Story,2,5,2003,1448.0,1207,1,3,1.0,0.0,0.0,10177.0,Normal,Grvl,240525
796,Gilbert,1Fam,1Story,8,10,1925,591.0,1709,1,4,2.0,0.0,0.0,13719.0,Normal,,328091
646,Sawyer,1Fam,SFoyer,6,10,1915,986.0,2095,1,4,2.0,0.0,0.0,7070.0,Normal,Pave,324617
1013,NWAmes,1Fam,SFoyer,5,9,1938,1205.0,1719,2,3,1.0,0.0,0.0,22871.0,Normal,,283343
557,NorthAmes,TwnhsE,1Story,10,4,1979,760.0,1309,2,2,2.0,0.0,0.0,,Partial,,370119
682,CollgCr,1Fam,SLvl,9,1,1961,1104.0,1357,1,3,2.0,0.0,0.0,4607.0,Alloca,,363382
578,OldTown,1Fam,1Story,5,5,1964,508.0,1981,0,5,2.0,0.0,0.0,11913.0,Normal,,294200
1110,NWAmes,1Fam,1Story,9,2,1966,339.0,2009,2,4,2.0,0.0,0.0,21099.0,Normal,,389897
1267,Edwards,TwnhsE,1.5Fin,9,9,1948,1244.0,1486,2,4,2.0,0.0,0.0,7664.0,Normal,,339782
1184,CollgCr,1Fam,2Story,9,4,1991,979.0,1792,2,4,1.0,0.0,0.0,3695.0,Normal,,393789
525,Edwards,1Fam,1Story,7,9,1915,1153.0,500,1,3,2.0,0.0,0.0,5532.0,Normal,,233000
1060,OldTown,1Fam,1Story,8,2,2018,673.0,1869,1,3,2.0,,0.0,6732.0,Normal,,372897
541,NorthAmes,1Fam,1.5Fin,8,9,2019,53.0,1222,2,2,2.0,,0.0,12306.0,Partial,Grvl,316449
1195,NorthAmes,1Fam,1.5Fin,5,1,1996,941.0,1633,2,3,2.0,0.0,,3653.0,Normal,,289555
749,CollgCr,1Fam,1Story,3,5,1938,717.0,1424,2,3,1.0,0.0,0.0,5968.0,Normal,,202178
1416,NorthAmes,1Fam,1.5Fin,6,5,1933,879.0,2239,2,3,2.0,0.0,0.0,12886.0,Normal,,339741
485,Sawyer,1Fam,2Story,6,2,1903,941.0,1881,1,6,1.0,560.0,0.0,5551.0,Normal,,303085
96,Edwards,1Fam,1Story,4,7,1943,1158.0,1096,1,2,3.0,0.0,0.0,3898.0,Normal,,226249
1021,Sawyer,2fmCon,2Story,7,6,2006,998.0,1570,1,2,2.0,0.0,0.0,10524.0,Normal,,339390
564,OldTown,TwnhsE,1Story,4,6,1939,63.0,1458,2,2,3.0,0.0,0.0,6884.0,Normal,,203994
1265,Gilbert,TwnhsE,1.5Fin,4,5,2022,701.0,1601,1,3,2.0,0.0,0.0,8819.0,Normal,,284368
743,Mitchel,1Fam,1Story,5,3,2007,1198.0,2290,1,4,2.0,0.0,0.0,5928.0,Partial,,364719
864,Sawyer,1Fam,2Story,5,2,2006,802.0,1945,2,5,3.0,0.0,0.0,19889.0,Normal,,297570
892,NWAmes,1Fam,1Story,6,2,2001,537.0,1128,2,1,2.0,0.0,0.0,10442.0,Normal,,245939
1039,NWAmes,1Fam,1Story,9,4,1957,987.0,1001,2,3,3.0,0.0,0.0,9065.0,Partial,,342170
207,Mitchel,1Fam,1Story,6,5,2011,978.0,1769,3,3,2.0,0.0,0.0,10483.0,Normal,,328526
393,NWAmes,TwnhsE,1Story,6,10,1921,909.0,1325,3,4,2.0,,0.0,,Normal,,262052
795,NorthAmes,1Fam,1Story,6,6,1910,223.0,1167,2,3,2.0,0.0,0.0,4719.0,Normal,,252539
871,Gilbert,1Fam,1Story,7,6,1982,1885.0,1437,1,1,3.0,0.0,0.0,7416.0,Normal,,352508
398,Somerst,1Fam,2Story,6,6,1953,1384.0,2139,1,6,3.0,0.0,0.0,15945.0,Normal,,346384
767,CollgCr,1Fam,2Story,10,5,2008,649.0,788,2,3,3.0,0.0,0.0,7962.0,Normal,,315233
1406,CollgCr,1Fam,2Story,3,6,1900,721.0,1800,1,4,2.0,0.0,0.0,5550.0,Normal,,256797
1242,Edwards,1Fam,1Story,6,4,1944,391.0,1685,1,3,3.0,0.0,0.0,7318.0,Normal,,280532
1029,Somerst,2fmCon,2Story,9,7,1943,1562.0,2322,1,5,,0.0,0.0,11012.0,Abnorml,,408258
643,NorthAmes,1Fam,2Story,5,9,1977,167.0,1569,2,3,3.0,0.0,0.0,7116.0,Normal,,301394
613,Somerst,1Fam,2Story,6,7,1935,924.0,1516,2,4,3.0,0.0,0.0,9320.0,Normal,,291914
961,NorthAmes,Duplex,1Story,7,9,1930,,1530,1,4,2.0,0.0,0.0,11174.0,Normal,,275763
726,NWAmes,1Fam,1Story,9,10,2010,510.0,2028,2,3,2.0,0.0,0.0,7390.0,Normal,,400674
684,NorthAmes,TwnhsE,1.5Fin,8,4,1931,779.0,2049,1,2,1.0,0.0,0.0,,Normal,,383204
99,CollgCr,TwnhsE,1.5Fin,3,10,1918,552.0,1508,2,3,2.0,0.0,0.0,8123.0,Normal,,219058
805,CollgCr,TwnhsE,2Story,5,2,1905,1020.0,2298,2,6,2.0,0.0,0.0,6520.0,Normal,,327654
407,OldTown,1Fam,1Story,7,7,1961,1153.0,871,1,4,1.0,0.0,0.0,4751.0,Normal,,258136
503,NorthAmes,1Fam,SLvl,3,1,1901,1242.0,1183,3,6,3.0,0.0,0.0,4026.0,Normal,,209469
1072,Sawyer,TwnhsE,1.5Fin,7,8,1950,596.0,920,2,3,2.0,0.0,0.0,10285.0,Normal,,262029
1057,Edwards,Duplex,1Story,5,6,1905,1561.0,500,2,4,2.0,0.0,0.0,8000.0,Normal,,204482
930,NridgHt,TwnhsE,1Story,6,9,1942,874.0,1366,2,2,0.0,0.0,0.0,7841.0,Normal,,276363
780,Sawyer,1Fam,1Story,10,8,1942,1172.0,1685,0,2,2.0,0.0,0.0,11051.0,Abnorml,,387651
201,Gilbert,1Fam,1Story,5,8,1995,1556.0,1640,2,4,3.0,0.0,0.0,9690.0,Normal,,320714
135,Somerst,TwnhsE,1Story,5,10,1939,1168.0,1366,2,4,2.0,0.0,0.0,5116.0,Normal,,254601
1052,CollgCr,1Fam,1Story,4,10,1992,1112.0,748,2,3,3.0,0.0,0.0,9876.0,Normal,,213489
41,Mitchel,1Fam,SLvl,5,7,1946,948.0,1488,2,3,2.0,0.0,0.0,11722.0,Normal,,301381
1018,OldTown,1Fam,1.5Fin,6,1,2018,895.0,612,3,2,2.0,0.0,0.0,6361.0,Normal,,239452
231,NWAmes,TwnhsE,1Story,5,4,1983,977.0,1410,2,3,2.0,0.0,0.0,5624.0,Normal,,274914
379,CollgCr,1Fam,1Story,6,6,2005,1751.0,826,2,2,2.0,0.0,0.0,24219.0,Normal,,254379
289,Edwards,1Fam,2Story,6,3,1985,1025.0,1627,1,4,2.0,0.0,0.0,9325.0,Normal,,311180
419,Gilbert,1Fam,1Story,4,10,1918,1040.0,1432,1,6,2.0,0.0,0.0,14612.0,Partial,,245836
392,Mitchel,TwnhsE,2Story,6,9,1901,850.0,1502,2,3,3.0,0.0,0.0,10362.0,Alloca,,284851
593,Mitchel,1Fam,2Story,6,6,1927,953.0,1748,2,4,2.0,0.0,0.0,10295.0,Normal,,321486
1163,NorthAmes,1Fam,2Story,9,6,1940,0.0,1738,1,3,3.0,0.0,0.0,4044.0,Normal,,353317
1087,Gilbert,1Fam,2Story,7,9,1973,,972,1,4,2.0,0.0,0.0,13563.0,Normal,,307744
648,Edwards,1Fam,2Story,3,1,2008,282.0,1168,2,2,1.0,0.0,0.0,7886.0,Normal,,212742
1153,NorthAmes,1Fam,2Story,8,9,1988,973.0,1704,2,3,0.0,0.0,0.0,5887.0,Normal,,349862
1368,CollgCr,2fmCon,1Story,6,2,1974,643.0,1145,2,3,2.0,0.0,,5081.0,Partial,,262648
521,CollgCr,1Fam,1Story,6,3,2012,976.0,1523,2,5,3.0,0.0,0.0,3516.0,Normal,,329702
65,OldTown,1Fam,1Story,8,1,1930,1770.0,1794,1,4,1.0,0.0,0.0,12164.0,Normal,,375769
15,Somerst,1Fam,1.5Fin,6,9,1951,650.0,1466,2,3,2.0,0.0,0.0,3420.0,Normal,,272262
1181,NWAmes,1Fam,1Story,6,10,1959,700.0,1771,3,3,2.0,,0.0,8865.0,Normal,,306008
1065,CollgCr,2fmCon,SLvl,6,1,1915,1161.0,1141,2,4,3.0,0.0,0.0,6760.0,Normal,,256107
493,NridgHt,1Fam,2Story,7,4,1996,1013.0,1975,2,3,2.0,0.0,0.0,8422.0,Partial,,370157
380,NorthAmes,1Fam,1.5Fin,7,4,1920,459.0,1177,2,4,2.0,0.0,0.0,5409.0,Normal,,248669
188,Somerst,1Fam,1Story,10,1,2021,785.0,1580,1,2,2.0,0.0,0.0,7813.0,Normal,,388421
764,CollgCr,Twnhs,1Story,9,8,1951,862.0,1071,2,3,1.0,0.0,0.0,7723.0,Normal,,309967
217,Sawyer,1Fam,1Story,5,6,1903,50.0,1632,1,2,3.0,623.0,6213.0,5505.0,Normal,,241834
792,CollgCr,1Fam,1Story,4,4,1994,779.0,1891,2,2,4.0,0.0,0.0,8989.0,Normal,,299784
1077,NWAmes,1Fam,2Story,4,7,1944,1050.0,2085,3,3,2.0,266.0,0.0,3720.0,Normal,,280629
879,CollgCr,TwnhsE,1Story,6,10,1916,1052.0,1334,2,3,2.0,0.0,0.0,8036.0,Normal,Pave,269832
338,Somerst,Twnhs,1Story,9,5,1945,1250.0,1543,2,2,2.0,0.0,0.0,6900.0,Normal,,363171
720,CollgCr,1Fam,1Story,7,7,1919,1394.0,1401,1,4,2.0,0.0,0.0,7875.0,Normal,,284976
296,CollgCr,1Fam,SFoyer,5,2,1901,621.0,1199,1,4,3.0,0.0,2624.0,5730.0,Normal,,220410
1017,Gilbert,1Fam,SLvl,6,10,1975,779.0,1534,0,3,2.0,0.0,0.0,5850.0,Normal,,294949
1276,Sawyer,2fmCon,2Story,9,7,1976,1338.0,1386,2,2,2.0,0.0,0.0,8698.0,Normal,,372481
456,Sawyer,1Fam,1Story,7,6,1984,531.0,2049,1,3,0.0,0.0,0.0,5451.0,Normal,,313025
302,CollgCr,1Fam,1Story,8,1,2022,1019.0,1475,1,2,3.0,0.0,0.0,6123.0,Family,,331397
816,Edwards,1Fam,1Story,7,5,1958,787.0,1668,1,4,2.0,,0.0,3855.0,Normal,,324733
270,Mitchel,1Fam,SLvl,4,2,2005,1224.0,1720,2,3,4.0,0.0,0.0,8650.0,Normal,,306126
996,NridgHt,1Fam,1.5Fin,7,8,1923,1407.0,1825,1,3,1.0,0.0,0.0,7040.0,Normal,,337353
202,Mitchel,1Fam,1.5Fin,5,9,1972,1306.0,1695,2,4,1.0,0.0,0.0,10725.0,Normal,,294311
162,NorthAmes,1Fam,1Story,7,4,2019,1334.0,1452,2,3,3.0,0.0,0.0,12010.0,Normal,,337140
730,NridgHt,2fmCon,1.5Fin,6,9,1928,1011.0,1903,1,2,,0.0,0.0,5490.0,Normal,,296934
402,OldTown,1Fam,2Story,2,1,1918,1025.0,1366,2,3,1.0,0.0,0.0,6004.0,Family,,192926
703,Edwards,1Fam,1Story,10,8,2018,889.0,1787,2,3,2.0,0.0,0.0,5697.0,Normal,,377909
1130,NridgHt,TwnhsE,1Story,4,8,1977,947.0,1308,2,4,2.0,0.0,0.0,9550.0,Normal,,248156
566,Gilbert,2fmCon,1.5Fin,8,8,1975,937.0,1266,1,4,3.0,0.0,0.0,6607.0,Normal,,325481
1414,Edwards,1Fam,1Story,7,8,1954,1027.0,1803,2,3,2.0,0.0,0.0,23920.0,Normal,,333469
1022,Somerst,1Fam,SFoyer,7,9,1961,1139.0,2694,0,2,3.0,0.0,,6082.0,Normal,,397888
1026,Sawyer,1Fam,SLvl,7,10,1951,918.0,1693,1,1,2.0,0.0,0.0,10078.0,Abnorml,,304860
1412,OldTown,1Fam,1.5Fin,8,6,2007,,1643,1,3,3.0,0.0,0.0,10701.0,Normal,,373709
1105,Edwards,1Fam,2Story,9,10,2010,727.0,1250,2,3,3.0,0.0,0.0,14102.0,Partial,,330905
206,NWAmes,2fmCon,2Story,5,8,1905,1683.0,1403,2,3,,0.0,0.0,5069.0,Normal,,273064
35,Edwards,1Fam,1Story,6,4,1937,1069.0,1313,1,2,3.0,0.0,0.0,12225.0,Normal,,287624
776,CollgCr,1Fam,1Story,7,6,2011,1128.0,1065,3,2,3.0,0.0,0.0,3695.0,Normal,,326948
509,NorthAmes,1Fam,2Story,8,3,1925,920.0,1763,3,3,2.0,,12807.0,8302.0,Normal,,349686
1452,Mitchel,1Fam,SFoyer,4,7,1998,455.0,1810,2,3,2.0,0.0,0.0,18979.0,Normal,,259413
874,Edwards,1Fam,SLvl,5,5,1913,735.0,1700,2,4,2.0,0.0,0.0,5622.0,Normal,,264231
1391,NorthAmes,1Fam,2Story,9,9,1948,549.0,1556,3,4,2.0,0.0,0.0,10198.0,Normal,,379392
92,Somerst,Duplex,SLvl,7,2,1913,825.0,500,1,2,1.0,0.0,0.0,13151.0,Abnorml,,209731
1364,Edwards,1Fam,1Story,5,6,2020,1144.0,1772,1,5,1.0,0.0,5411.0,4981.0,Normal,,313685
898,NWAmes,1Fam,SFoyer,6,1,2017,685.0,1098,1,1,2.0,0.0,0.0,8719.0,Normal,,267026
565,NridgHt,1Fam,SLvl,7,7,1972,387.0,1606,2,3,2.0,0.0,0.0,14773.0,Normal,,307810
1370,NorthAmes,TwnhsE,2Story,1,6,1965,549.0,1991,2,2,2.0,0.0,,5206.0,Normal,,231697
777,NorthAmes,1Fam,SFoyer,7,1,2014,320.0,1771,1,1,0.0,0.0,0.0,5633.0,Normal,,336472
242,Sawyer,Twnhs,2Story,5,6,1975,,1432,2,4,0.0,0.0,0.0,7651.0,Normal,,261195
14,Sawyer,1Fam,1.5Fin,5,2,1930,1107.0,753,2,3,3.0,0.0,0.0,3113.0,Normal,,236069
316,Somerst,1Fam,SFoyer,5,6,2006,1152.0,1143,2,3,2.0,0.0,0.0,8188.0,Normal,,258365
601,Mitchel,1Fam,1Story,7,2,2000,1088.0,1650,3,3,2.0,,0.0,11831.0,Partial,,318740
388,NorthAmes,1Fam,1Story,5,7,1924,1625.0,1669,2,5,1.0,0.0,0.0,20704.0,Normal,,298680
1298,NorthAmes,2fmCon,1Story,5,9,1964,753.0,785,1,3,1.0,0.0,0.0,7008.0,Normal,,229204
167,Somerst,1Fam,1Story,5,2,1956,1206.0,1100,3,3,3.0,0.0,0.0,12222.0,Normal,,253619
841,CollgCr,1Fam,1Story,6,2,1912,999.0,1779,3,5,2.0,0.0,0.0,7905.0,Normal,,320635
21,Somerst,Twnhs,1Story,6,2,1939,1163.0,1988,2,4,1.0,0.0,0.0,16862.0,Normal,,311924
647,Edwards,1Fam,2Story,6,5,1980,770.0,859,1,3,2.0,0.0,0.0,2103.0,Normal,,228559
1155,Sawyer,1Fam,1Story,7,3,1911,,1236,3,3,0.0,0.0,0.0,18416.0,Normal,,269849
832,Mitchel,1Fam,2Story,7,2,1942,543.0,1471,2,3,2.0,0.0,14271.0,5118.0,Normal,,308038
1268,Mitchel,1Fam,1.5Fin,5,2,1936,,1681,2,4,2.0,295.0,0.0,5156.0,Normal,,282895
563,Sawyer,1Fam,1Story,7,8,1911,,1656,2,4,3.0,0.0,0.0,12526.0,Normal,,319464
1491,NorthAmes,TwnhsE,1Story,4,9,2019,852.0,2106,1,2,3.0,0.0,,6149.0,Normal,,330313
687,NorthAmes,TwnhsE,2Story,10,7,2022,748.0,930,1,5,3.0,0.0,,7185.0,Normal,,317509
958,Somerst,1Fam,1.5Fin,4,7,1946,1168.0,1595,2,1,3.0,,0.0,10181.0,Normal,Pave,284186
190,CollgCr,1Fam,2Story,4,9,2007,946.0,1396,2,4,1.0,0.0,0.0,3799.0,Abnorml,,280445
976,NorthAmes,1Fam,1Story,7,9,1974,766.0,1788,2,4,2.0,0.0,0.0,3150.0,Normal,,337774
700,OldTown,1Fam,1Story,6,3,1990,685.0,1695,2,1,2.0,0.0,0.0,7387.0,Normal,,293573
511,NorthAmes,1Fam,1Story,7,2,1939,1140.0,856,1,3,,0.0,0.0,9276.0,Normal,,270517
1083,NridgHt,1Fam,1Story,5,7,1941,1537.0,1478,2,4,2.0,0.0,0.0,6899.0,Normal,,273005
475,Gilbert,1Fam,1.5Fin,5,1,1945,615.0,1492,1,3,2.0,0.0,0.0,18443.0,Normal,,264435
857,Sawyer,Duplex,1Story,7,9,1953,1135.0,1352,1,3,,0.0,0.0,5344.0,Partial,,330478
748,OldTown,1Fam,SLvl,7,3,1972,1419.0,967,1,4,3.0,0.0,0.0,5554.0,Normal,,266530
253,Sawyer,Duplex,1Story,8,4,1982,1101.0,1238,2,4,0.0,0.0,0.0,23413.0,Normal,,319130
22,Sawyer,TwnhsE,1Story,5,9,2000,590.0,1732,1,3,3.0,0.0,0.0,7238.0,Normal,,298928
1338,Gilbert,TwnhsE,1Story,3,3,2008,1538.0,2150,1,5,2.0,,0.0,6965.0,Normal,,318018
460,Edwards,1Fam,1.5Fin,10,3,1994,901.0,1589,2,3,3.0,0.0,0.0,4451.0,Family,,387435
1185,CollgCr,1Fam,1Story,9,7,1950,1191.0,1634,1,3,2.0,0.0,2753.0,4940.0,Normal,Pave,372699
277,CollgCr,1Fam,2Story,7,9,1924,864.0,1255,2,3,,0.0,0.0,8951.0,Normal,,280275
956,NWAmes,1Fam,1.5Fin,8,5,1915,996.0,2094,2,4,2.0,,0.0,14166.0,Normal,,357074
1216,CollgCr,TwnhsE,2Story,9,9,1981,,659,1,4,2.0,0.0,0.0,15121.0,Normal,Grvl,280118
386,Gilbert,1Fam,2Story,8,4,1928,1239.0,1612,2,2,2.0,0.0,0.0,8735.0,Normal,,336591
806,OldTown,1Fam,2Story,1,3,1945,907.0,2743,2,3,2.0,0.0,0.0,6942.0,Normal,,284527
1438,Somerst,1Fam,1.5Fin,8,10,1972,382.0,1408,1,3,3.0,0.0,0.0,18100.0,Normal,Grvl,331511
344,Gilbert,1Fam,2Story,8,2,1916,997.0,1537,2,5,2.0,0.0,0.0,6288.0,Normal,,339860
770,OldTown,1Fam,1.5Fin,5,2,1982,1181.0,1467,1,3,2.0,0.0,0.0,20054.0,Normal,,261349
1333,Sawyer,Twnhs,SFoyer,6,3,1990,842.0,2125,1,3,2.0,0.0,0.0,7282.0,Normal,,347115
131,Sawyer,1Fam,2Story,8,3,2011,1186.0,1693,0,3,2.0,0.0,0.0,3731.0,Normal,,361655
872,NWAmes,Twnhs,1Story,4,1,1996,652.0,1280,2,3,0.0,,0.0,5436.0,Alloca,,216052
1124,Gilbert,1Fam,SLvl,6,7,1915,955.0,2064,1,4,1.0,0.0,0.0,4575.0,Normal,,319052
1397,CollgCr,1Fam,1Story,5,3,1992,1164.0,666,1,4,2.0,0.0,0.0,4131.0,Partial,,234459
88,Mitchel,TwnhsE,SLvl,7,2,1917,904.0,1353,2,5,2.0,0.0,0.0,9550.0,Normal,,304499
1483,NridgHt,1Fam,2Story,6,3,1941,788.0,1792,1,1,2.0,0.0,0.0,19215.0,Normal,Grvl,306392
331,NridgHt,Duplex,SLvl,8,3,1926,976.0,1783,2,3,2.0,0.0,0.0,8053.0,Normal,Grvl,366695
1239,NWAmes,1Fam,SFoyer,4,9,2009,793.0,2121,2,3,0.0,0.0,0.0,10769.0,Normal,,290835
467,Somerst,1Fam,2Story,7,8,1901,1274.0,1421,2,3,2.0,0.0,0.0,11015.0,Normal,,328509
122,Sawyer,1Fam,1Story,10,10,1964,748.0,924,1,4,1.0,0.0,0.0,5142.0,Normal,,296521
1045,Edwards,1Fam,2Story,8,8,1910,,2470,2,3,2.0,0.0,0.0,7433.0,Normal,,372738
1096,Sawyer,1Fam,2Story,5,6,1902,1412.0,601,2,3,2.0,0.0,0.0,,Partial,,234896
1131,NorthAmes,1Fam,1Story,7,1,1976,171.0,1618,1,3,2.0,0.0,0.0,9515.0,Normal,,313908
1295,Sawyer,1Fam,1Story,7,2,1984,1316.0,1487,2,4,1.0,0.0,0.0,8441.0,Normal,,299660
861,NorthAmes,TwnhsE,1Story,2,9,1922,797.0,1088,2,3,2.0,0.0,0.0,8968.0,Alloca,,197879
1460,Edwards,1Fam,2Story,9,10,1917,979.0,1057,2,4,2.0,0.0,0.0,11345.0,Normal,,286396
1127,NorthAmes,1Fam,2Story,9,3,2011,1221.0,2061,2,2,3.0,0.0,0.0,9426.0,Normal,,412383
